Scenario ID,Normalization,Remove Outliers,DataFrame Type,Model,Params,Silhouette Score,Davies-Bouldin Index,Num Clusters
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 9, 'init': 'k-means++', 'max_iter': 300}",0.1382516114322905,1.6112330410758795,9
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 9, 'init': 'k-means++', 'max_iter': 500}",0.1382516114322905,1.6112330410758795,9
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 9, 'init': 'random', 'max_iter': 100}",0.13020375614732635,1.6308299400944177,9
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 9, 'init': 'random', 'max_iter': 300}",0.13020375614732635,1.6308299400944177,9
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 9, 'init': 'random', 'max_iter': 500}",0.13020375614732635,1.6308299400944177,9
2,True,False,df_defesa,kmeans,"{'n_clusters': 2, 'init': 'k-means++', 'max_iter': 100}",0.20013741202333726,1.878660578464184,2
2,True,False,df_defesa,kmeans,"{'n_clusters': 2, 'init': 'k-means++', 'max_iter': 300}",0.20013741202333726,1.878660578464184,2
2,True,False,df_defesa,kmeans,"{'n_clusters': 2, 'init': 'k-means++', 'max_iter': 500}",0.20013741202333726,1.878660578464184,2
2,True,False,df_defesa,kmeans,"{'n_clusters': 2, 'init': 'random', 'max_iter': 100}",0.2003504860349767,1.877686113469895,2
2,True,False,df_defesa,kmeans,"{'n_clusters': 2, 'init': 'random', 'max_iter': 300}",0.2003504860349767,1.877686113469895,2
2,True,False,df_defesa,kmeans,"{'n_clusters': 2, 'init': 'random', 'max_iter': 500}",0.2003504860349767,1.877686113469895,2
2,True,False,df_defesa,kmeans,"{'n_clusters': 3, 'init': 'k-means++', 'max_iter': 100}",0.1840520892234527,1.6551747316045489,3
2,True,False,df_defesa,kmeans,"{'n_clusters': 3, 'init': 'k-means++', 'max_iter': 300}",0.1840520892234527,1.6551747316045489,3
2,True,False,df_defesa,kmeans,"{'n_clusters': 3, 'init': 'k-means++', 'max_iter': 500}",0.1840520892234527,1.6551747316045489,3
2,True,False,df_defesa,kmeans,"{'n_clusters': 3, 'init': 'random', 'max_iter': 100}",0.18423380452439364,1.6525331536617418,3
2,True,False,df_defesa,kmeans,"{'n_clusters': 3, 'init': 'random', 'max_iter': 300}",0.18423380452439364,1.6525331536617418,3
2,True,False,df_defesa,kmeans,"{'n_clusters': 3, 'init': 'random', 'max_iter': 500}",0.18423380452439364,1.6525331536617418,3
2,True,False,df_defesa,kmeans,"{'n_clusters': 4, 'init': 'k-means++', 'max_iter': 100}",0.17495522274290928,1.698054468226067,4
2,True,False,df_defesa,kmeans,"{'n_clusters': 4, 'init': 'k-means++', 'max_iter': 300}",0.17495522274290928,1.698054468226067,4
2,True,False,df_defesa,kmeans,"{'n_clusters': 4, 'init': 'k-means++', 'max_iter': 500}",0.17495522274290928,1.698054468226067,4
2,True,False,df_defesa,kmeans,"{'n_clusters': 4, 'init': 'random', 'max_iter': 100}",0.17515535275095667,1.697964649025018,4
2,True,False,df_defesa,kmeans,"{'n_clusters': 4, 'init': 'random', 'max_iter': 300}",0.17515535275095667,1.697964649025018,4
2,True,False,df_defesa,kmeans,"{'n_clusters': 4, 'init': 'random', 'max_iter': 500}",0.17515535275095667,1.697964649025018,4
2,True,False,df_defesa,kmeans,"{'n_clusters': 5, 'init': 'k-means++', 'max_iter': 100}",0.1450568214035295,1.684917386742373,5
2,True,False,df_defesa,kmeans,"{'n_clusters': 5, 'init': 'k-means++', 'max_iter': 300}",0.1450568214035295,1.684917386742373,5
2,True,False,df_defesa,kmeans,"{'n_clusters': 5, 'init': 'k-means++', 'max_iter': 500}",0.1450568214035295,1.684917386742373,5
